1.533359451,1.404548434,1.678022842,1.560358185,1.814290177,0,0.995786236,1.780560574,0,1.536563674,1.721892026,1.780026214,1.79640977,1.610803257,1.681016028,1.78208538,1.374595949,1.39023025,1.728068484,0.262260529,-0.000367064,-0.000367064,4.18E-05,-0.000367064,0.000609574,0,-0.000367064,0.007655657,0,-0.000367064,-0.00033686,0.001366731,-0.000367064,0.004329243,-0.000367064,-0.000367064,-0.000367064,-0.000367064,0.000508603,0.999621843,1,0.888955449,1,0.902002207,1,0,0.877849661,0.963151759,1,1,1,0.963151759,1,0.937353619,0.888955449,1,0.937353619,0.828186741,1,0.859716791,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.615149036,0.626928496,0.614834592,0.618614604,0.609943128,0,0.630385051,0.624999773,0,0.628163701,0.585034932,0.62277031,0.588973115,0.612581523,0.618832585,0.607327887,0.607709316,0.628523579,0.634473623,0.649517496,0.454254956,0.192483489,0.302843177,0.49518396,0.229413082,0,0.234939907,0.147144753,0,0.553439228,0.13060359,0.444083188,0.179462489,0.304680518,0.389807151,0.307941051,0.392492286,0.459480326,0.172826038,2.37E-13
1.769678828,1.38588876,1.738818861,1.658716765,1.770010441,0,1.569202337,1.795000512,0,1.561511987,1.778687873,1.76193564,1.53326663,1.279469422,0.021190653,0.550271114,1.535037025,1.356739897,1.922403138,1.546888918,-0.000367064,-0.000367064,0.000364947,-0.000367064,-6.53E-05,0,0.000959376,-0.000198444,0,-0.000367064,2.56E-05,-0.000367064,-0.000367064,0.009280156,0,0.999676785,-0.000367064,-0.000367064,0.000149599,-0.000367064,0.888955449,0.877849661,1,0.963151759,1,0,0.937353619,1,1,0.963151759,1,0.859716791,0.81882896,1,1,0.84530976,0.963151759,1,1,0.963151759,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000629345,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.61157627,0.630053545,0.59908808,0.630275833,0.59122259,0,0.575994335,0.589934925,0,0.616414563,0.518605775,0.633676802,0.630628644,0.626267862,0,0.608761109,0.590755487,0.617153704,0.614504066,0.58581711,0.473094136,0.210371586,0.404192676,0.567096929,0.245447798,0,0.207390537,0.180441023,0,0.438143108,0.123354823,0.15216931,0.242941749,0.139064104,2.26E-13,3.69E-13,0.181747387,0.232470955,0.168799871,0.287251484
1.736808925,0.322176819,1.631401912,1.743220669,1.826843047,0,1.502228751,1.601378651,0,1.843906397,1.880031614,1.192485506,1.425324343,0.604515961,0,1.785058297,1.827830249,1.758558598,1.866852226,1.534003486,-0.000367064,0.999680031,0.00031475,-0.000367064,-0.000115682,0,-0.000367064,-0.000367064,0,-0.000367064,0.004260775,-0.000315767,-0.000367064,0,0,-0.000367064,-0.000367064,-0.000367064,-0.000147278,-0.000367064,0.937353619,0.81882896,1,0.937353619,1,0,0.963151759,0.963151759,1,1,1,0.859716791,1,1,1,0.877849661,1,0.868210859,1,0.91772575,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.622839404,0.619400876,0.567831619,0.627871111,0.631094561,0,0.59801484,0.607307407,0,0.539023697,0.477282597,0.61827202,0.631117929,0.555909604,0,0.616165734,0.599260256,0.576175812,0.586702892,0.618434739,0.367726914,4.08E-13,0.355756967,0.447750202,0.526716342,0,0.331889632,0.172137472,0,0.428116437,0.108594961,0.331408484,0.178639324,2.93E-13,0,0.186227985,0.136321941,0.25913549,0.309649196,0.352170005
1.560265172,1.81677821,1.538416749,1.387586351,1.689832439,0,1.256574094,1.51017216,0,1.846956812,1.701765325,1.452364134,1.692117969,1.706221359,1.660834781,1.533253087,1.794980232,0,1.792042142,1.63225334,-0.000367064,-0.000367064,0.000979865,-0.000367064,0.001262509,0,-0.000367064,-0.000367064,0,-0.000367064,0.00124747,-0.000175228,-0.000367064,0.00140453,-0.000367064,0.007236972,-0.000367064,0,-0.000312836,-0.000367064,1,1,1,0.963151759,1,0,0.91772575,0.963151759,1,1,1,0.877849661,0.859716791,0.937353619,0.91772575,0.963151759,1,1,1,0.937353619,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.617850775,0.619257474,0.572803087,0.635271517,0.596299123,0,0.627815962,0.638974492,0,0.582707266,0.613225525,0.617483682,0.588094503,0.560620407,0.621076485,0.602315938,0.454276442,0,0.619821792,0.630982525,0.4337418,0.136612697,0.264587693,0.240199797,0.39656081,0,0.305040274,0.213128057,0,0.464890622,0.168741185,0.312206627,0.280822703,0.168093064,0.194223687,0.535167044,0.365437742,0,0.490466777,0.313872627
1.586050168,1.216584847,1.872899719,1.601040305,1.793792619,0,1.552972497,1.795430119,0,1.78089195,1.838743366,1.674547134,1.693796635,1.657890182,1.748588926,1.795856422,1.817472585,1.663841688,1.777670509,0.176938325,-0.000367064,-0.000367064,-0.000269236,-0.000367064,0.000491976,0,-0.000367064,0.0002405,0,-0.000367064,0.002445071,0.002472766,-0.000367064,0.000115257,-0.000367064,0.006733296,-0.000367064,-0.000367064,-0.000367064,0,0.888955449,0.868210859,1,0.963151759,1,0,1,1,1,1,1,0.963151759,1,0.963151759,0.902002207,1,0.963151759,0.833420757,1,1,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.607668501,0.6263938,0.603407715,0.614404827,0.585058738,0,0.6250028,0.60862418,0,0.624851455,0.599274245,0.618508727,0.61708402,0.615750369,0.604592417,0.622879248,0.620530858,0.606419043,0.569259285,0,0.445790448,0.260520195,0.135520818,0.587358798,0.334331387,0,0.505860008,0.172478736,0,0.477872265,0.379097609,0.394549203,0.199241812,0.257625488,0.219116701,0.393250752,0.432369862,0.214759852,0.334845889,3.02E-13
1.801018654,1.691685924,1.745234478,1.624455731,1.682980533,0,1.532408378,1.809371816,0,1.482958033,1.871754832,2.022111088,1.615257556,1.322780857,0.153870542,0.459346051,1.734324422,1.410616428,1.804791076,1.553198506,-0.000367064,-0.000367064,-5.10E-05,-0.000367064,0.001916625,0,0.000995732,-0.000213002,0,-0.000367064,0.00114373,-0.000367064,-0.000367064,0.00475696,0,0,-0.000367064,-0.000367064,-0.000367064,-0.000367064,0.888955449,0.888955449,1,0.963151759,0.937353619,0,0.937353619,1,1,1,1,0.963151759,0.852138953,0.902002207,1,1,1,1,1,0.963151759,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.00054015,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.609842167,0.627806449,0.548359254,0.616206681,0.567495517,0,0.579148441,0.61980084,0,0.629734865,0.61340149,0.631167392,0.6251593,0.623512279,0,0.487436956,0.621212922,0.598672395,0.534284381,0.614962725,0.517161076,0.414848961,0.076478468,0.643848878,0.201469625,0,0.255230912,0.145865075,0,0.443466742,0.315325215,0.211676671,0.366479258,0.186744515,2.11E-13,3.16E-13,0.153296601,0.192798835,0.363446209,0.223046404
1.538291861,0.68260626,1.89143681,1.478325381,1.779340708,0,1.463832581,1.471695454,0,1.857645817,1.835793358,1.324885341,1.1600242,0.139762856,0,1.348855049,1.904757408,1.517994217,1.855107617,1.347685774,-0.000367064,0.999598193,0.001365365,-0.000367064,-0.000367064,0,-0.000367064,-0.000367064,0,-0.000367064,0.001415607,-0.000367064,-0.000367064,0,0,0.00979045,-0.000367064,-0.000367064,-0.000367064,-0.000367064,1,0.806941733,1,0.91772575,0.91772575,0,1,1,1,1,1,0.833420757,0.859716791,1,1,0.963151759,0.963151759,0.868210859,1,1,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.624747534,0.64712744,0.498314913,0.630383963,0.616685149,0,0.600265902,0.605766088,0,0.449057811,0.556474567,0.621010602,0.636993621,0,0,0.620495771,0.605743227,0.564579923,0.549293884,0.628552822,0.315249775,3.76E-13,0.07342209,0.348162831,0.266587213,0,0.362691673,0.336267946,0,0.41025939,0.287564263,0.269784141,0.332070929,4.41E-13,0,0.414613782,0.261136856,0.169221986,0.303948831,0.340219611
1.536169541,1.738586458,1.857093659,1.568891884,1.499764445,0,1.353546044,1.75012476,0,1.913715263,1.713937901,1.445667399,1.721134593,1.636525733,1.560444146,1.249605249,1.74051656,0,1.779837265,1.509299947,-0.000367064,-0.000367064,-0.000199974,-0.000367064,-0.000367064,0,-0.000367064,-0.000367064,0,-0.000367064,0.001278695,-0.000198722,-0.000367064,0.002068068,-0.000367064,0.007431263,-0.000367064,0,-0.000367064,-0.000367064,1,1,1,0.937353619,0.937353619,0,1,0.963151759,1,1,1,0.963151759,0.937353619,1,0.937353619,0.963151759,1,1,1,0.937353619,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.599156674,0.588964463,0.613748871,0.616167404,0.60236421,0,0.632354737,0.621071554,0,0.625289674,0.633460607,0.619420998,0.583797458,0.615988165,0.616530644,0.613758326,0.554499348,0,0.542044643,0.616887485,0.408701821,0.349247936,0.17769602,0.124406453,0.223351679,0,0.127674221,0.393808955,0,0.577711252,0.411922769,0.235343709,0.321516073,0.58194815,0.181785693,0.536343126,0.147675155,0,0.307082224,0.331182407
1.671516318,1.678411962,1.913799675,1.562008036,1.563834855,0,1.226872884,1.866270583,0,1.897670952,1.661607761,1.76964315,1.686153716,1.578992155,1.732703101,1.851213248,1.82903335,1.453151923,1.780841882,0.276694308,-0.000367064,-0.000367064,6.21E-05,-0.000367064,-0.000367064,0,-0.000367064,-0.000367064,0,-0.000367064,0.003189373,-0.000261341,-0.000367064,0.000504437,-0.000367064,0.005006478,-0.000367064,-0.000367064,-0.000367064,0,0.937353619,0.828186741,1,0.859716791,0.91772575,0,0.788372002,1,1,0.963151759,1,0.877849661,0.963151759,0.937353619,1,1,0.937353619,0.963151759,1,1,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.61301158,0.632247859,0.608299266,0.620180041,0.626715183,0,0.627918361,0.563945131,0,0.630307086,0.622183898,0.624269118,0.609594975,0.627278683,0.617674876,0.614849909,0.614745994,0.610196619,0.49684181,0,0.33290683,0.450782648,0.278748156,0.32768012,0.264133018,0,0.157178803,0.433619698,0,0.536518811,0.296039688,0.158364247,0.242740743,0.512401228,0.202083264,0.554931541,0.312202353,0.197619989,0.291786507,2.85E-13
1.556668817,0.537244281,1.818489535,1.72636438,1.640111477,0,1.540227704,1.706255858,0,1.655732772,1.784877736,1.409117225,1.317676176,1.868328863,0,1.351731061,1.919093315,1.429804457,1.814429733,1.504695939,-0.000367064,0,-0.000137266,-0.000367064,-0.000367064,0,-0.000367064,-0.000367064,0,-0.000367064,1.76E-05,-0.000141644,-0.000367064,-0.000367064,0,0.004300167,-0.000367064,-0.000367064,-0.000367064,-0.000367064,1,1,1,0.852138953,0.91772575,0,0.877849661,0.937353619,1,1,1,0.91772575,0.91772575,1,1,0.963151759,1,1,1,1,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.000303076,0.63263149,0.593347395,0.579444309,0.625247935,0.623641827,0,0.569898587,0.616578609,0,0.529711148,0.624573012,0.628316999,0.616807435,0.578645685,0,0.621816547,0.625086566,0.637058222,0.580218381,0.626967787,0.204420048,6.39E-13,0.11976386,0.249974232,0.495369908,0,0.316327395,0.332236417,0,0.411505064,0.334499437,0.245833481,0.175064279,0.143627065,0,0.417967231,0.558737174,0.093510737,0.424082458,0.404752662
